Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4
,chloe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/CHLOE_PINK_ABOVE_copy-27391480-3412-4489-bd70-803ad25eb8e7.jpg?v=1778070890,15,pink,,,,,,,,,,,,,,,,,,
,chloe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/CHLOE_PINK-SIDE_copy-895893f8-7f54-4ace-a385-1d7bd74b37f6.jpg?v=1778070890,16,pink,,,,,,,,,,,,,,,,,,
,chloe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/CHLOE_PINK-INSTEP_copy-45c339d7-b83c-4722-84a7-97df7ef4711c.jpg?v=1778070889,17,pink,,,,,,,,,,,,,,,,,,
,chloe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/CHLOE_PINK_PU-SOLE_copy-a023335a-29b4-4afd-afa5-20612ae62c93.jpg?v=1778070890,18,pink,,,,,,,,,,,,,,,,,,
,chloe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/CHLOE_MOCHA-HEEL_copy-6a57e2cb-df1c-48ee-9447-6c09273bcde8.jpg?v=1778070888,19,mocha,,,,,,,,,,,,,,,,,,
,chloe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/CHLOE_MOCHA-FRONT_copy-281949d4-098e-4f00-ada4-10268a662378.jpg?v=1778070888,20,mocha,,,,,,,,,,,,,,,,,,
,chloe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/CHLOE_MOCHA-ABOVE_copy-bed1ce98-007c-491d-80c3-48b4cffe0933.jpg?v=1778070888,21,mocha,,,,,,,,,,,,,,,,,,
,chloe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/CHLOE_MOCHA-SIDE_copy-0dc32bd3-6cb1-4ff6-af4e-610067e9a19d.jpg?v=1778070889,22,mocha,,,,,,,,,,,,,,,,,,
,chloe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/CHLOE_MOCHA-INSTEP_copy-80a66887-6455-439a-a562-24d7fb81708c.jpg?v=1778070889,23,mocha,,,,,,,,,,,,,,,,,,
,chloe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/CHLOE_MOCHA_PU-SOLE_copy-1e0bb002-88f3-4d62-a2cd-8759fb9388b5.jpg?v=1778070889,24,mocha,,,,,,,,,,,,,,,,,,
Bella,bella,"<p>Experience luxurious comfort with every step in Malow heels. Created with an ultra-padded footbed, gentle arch support and super soft materials, they will ensure you look and feel fabulous from day to night. This chic sandal features a smooth, minimalist design with a soft padded crossover front strap for added comfort. Set on a sturdy mid-height block heel, it offers both stability and style. The adjustable ankle strap and buckle ensure a secure fit, making it a versatile choice for everything from daytime events to evening outings.</p><ul><li>Extra thick memory foam footbed</li><li>Built-in gentle arch support</li><li>Super soft vegan upper &amp; lining</li><li>Signature pink sole with branded metal tab</li><li>Heel height approx. 5.5 cm</li></ul>",MALOW London,Apparel & Accessories > Shoes,Women's footwear,"wedding, everyday, Bestseller",TRUE,Active,BELLA-CREAM-3,,UK size,3,,Color,cream,product.metafields.shopify.color-pattern,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/BELLA_CREAM_copy-8ec40bdc-4543-44e9-b626-9b5979bd0677.jpg?v=1778070879,1,cream,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/BELLA_CREAM_copy-8ec40bdc-4543-44e9-b626-9b5979bd0677.jpg?v=1778070879,FALSE,Bella | MALOW London,Twist-front block heel sandal with ankle strap,cream; black,Apparel & Accessories > Shoes,Female,Adult (13+ years old),,,,,,,,,,
,bella,,,,,,,,BELLA-BLACK-3,,,3,,,black,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/BELLA_BLACK_copy-d868682d-f78d-4fbb-9e21-d99492c76bd8.jpg?v=1778070878,FALSE,,,,,,,,,,,,,,,,
,bella,,,,,,,,BELLA-CREAM-4,,,4,,,cream,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/BELLA_CREAM_copy-8ec40bdc-4543-44e9-b626-9b5979bd0677.jpg?v=1778070879,FALSE,,,,,,,,,,,,,,,,
,bella,,,,,,,,BELLA-BLACK-4,,,4,,,black,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/BELLA_BLACK_copy-d868682d-f78d-4fbb-9e21-d99492c76bd8.jpg?v=1778070878,FALSE,,,,,,,,,,,,,,,,
,bella,,,,,,,,BELLA-CREAM-5,,,5,,,cream,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/BELLA_CREAM_copy-8ec40bdc-4543-44e9-b626-9b5979bd0677.jpg?v=1778070879,FALSE,,,,,,,,,,,,,,,,
,bella,,,,,,,,BELLA-BLACK-5,,,5,,,black,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/BELLA_BLACK_copy-d868682d-f78d-4fbb-9e21-d99492c76bd8.jpg?v=1778070878,FALSE,,,,,,,,,,,,,,,,
,bella,,,,,,,,BELLA-CREAM-6,,,6,,,cream,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/BELLA_CREAM_copy-8ec40bdc-4543-44e9-b626-9b5979bd0677.jpg?v=1778070879,FALSE,,,,,,,,,,,,,,,,
,bella,,,,,,,,BELLA-BLACK-6,,,6,,,black,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/BELLA_BLACK_copy-d868682d-f78d-4fbb-9e21-d99492c76bd8.jpg?v=1778070878,FALSE,,,,,,,,,,,,,,,,
,bella,,,,,,,,BELLA-CREAM-7,,,7,,,cream,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/BELLA_CREAM_copy-8ec40bdc-4543-44e9-b626-9b5979bd0677.jpg?v=1778070879,FALSE,,,,,,,,,,,,,,,,
,bella,,,,,,,,BELLA-BLACK-7,,,7,,,black,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/BELLA_BLACK_copy-d868682d-f78d-4fbb-9e21-d99492c76bd8.jpg?v=1778070878,FALSE,,,,,,,,,,,,,,,,
,bella,,,,,,,,BELLA-CREAM-8,,,8,,,cream,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/BELLA_CREAM_copy-8ec40bdc-4543-44e9-b626-9b5979bd0677.jpg?v=1778070879,FALSE,,,,,,,,,,,,,,,,
,bella,,,,,,,,BELLA-BLACK-8,,,8,,,black,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/BELLA_BLACK_copy-d868682d-f78d-4fbb-9e21-d99492c76bd8.jpg?v=1778070878,FALSE,,,,,,,,,,,,,,,,
,bella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/BELLA_CREAM-HEEL_copy-59b36498-1790-418d-ac63-bc7d73dad090.jpg?v=1778070879,2,cream,,,,,,,,,,,,,,,,,,
,bella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/BELLA_CREAM-FRONT_copy-fb647dbc-4965-4e57-b832-15ed24073d7d.jpg?v=1778070879,3,cream,,,,,,,,,,,,,,,,,,
,bella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/BELLA_CREAM-ABOVE_copy-12199c37-6fce-4a95-9e93-24239c1cc9b0.jpg?v=1778070878,4,cream,,,,,,,,,,,,,,,,,,
,bella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/BELLA_CREAM-SIDE_copy-20b58991-88cd-460e-adae-b8be86bbc529.jpg?v=1778070879,5,cream,,,,,,,,,,,,,,,,,,
,bella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/BELLA_CREAM-INSTEP_copy-da625687-c8fe-42a0-ade4-f5eaa5b09cca.jpg?v=1778070879,6,cream,,,,,,,,,,,,,,,,,,
,bella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/BELLA_CREAM-SOLE_copy-f1bec3f9-12f8-4df6-a5ec-5dc1786939a2.jpg?v=1778070879,7,cream,,,,,,,,,,,,,,,,,,
,bella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/BELLA_BLACK-HEEL_copy-1a6a617c-16cf-40df-b0a5-bf3e95eee8da.jpg?v=1778070877,8,black,,,,,,,,,,,,,,,,,,
,bella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/BELLA_BLACK-FRONT_copy-66472c93-9f12-49e8-b1c5-732f0664f17a.jpg?v=1778070877,9,black,,,,,,,,,,,,,,,,,,
,bella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/BELLA_BLACK-ABOVE_copy-21abef83-0104-425e-a917-5b4abe8c2d8d.jpg?v=1778070878,10,black,,,,,,,,,,,,,,,,,,
,bella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/BELLA_BLACK-SIDE_copy-5f3fd1e0-8b6a-4d02-95e1-a747ad4b6125.jpg?v=1778070878,11,black,,,,,,,,,,,,,,,,,,
,bella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/BELLA_BLACK-INSTEP_copy-dd56e0b5-2d2d-4700-b135-0446542af779.jpg?v=1778070878,12,black,,,,,,,,,,,,,,,,,,
,bella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/BELLA_BLACK-SOLE_copy-7801a7f4-2900-4ac9-9789-1be3a735ed03.jpg?v=1778070878,13,black,,,,,,,,,,,,,,,,,,
Sabrina,sabrina,"<p>Experience luxurious comfort with every step in Malow heels. Created with an ultra-padded footbed, gentle arch support and super soft materials, they will ensure you look and feel fabulous from day to night. This glamorous sandal offers a sleek finish and a striking high block heel for elevated elegance. Sparkling embellished ankle straps add a touch of shimmer, while the slim padded front strap keeps the silhouette refined and comfortable. Perfect for formal events or special evenings, it delivers standout style for any occasion.</p><ul><li>Extra thick memory foam footbed</li><li>Built-in gentle arch support</li><li>Embellished ankle strap</li><li>Signature pink sole with branded metal tab</li><li>Heel height approx. 8.5 cm</li><li>Soft vegan upper &amp; lining</li></ul>",MALOW London,Apparel & Accessories > Shoes,Women's footwear,party,TRUE,Active,SABRINA-GOLD-3,,UK size,3,,Color,gold,product.metafields.shopify.color-pattern,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/SABRINA_GOLD_copy-6f1412a8-06d7-4851-842e-f393e9e39346.jpg?v=1778070919,1,gold,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/SABRINA_GOLD_copy-6f1412a8-06d7-4851-842e-f393e9e39346.jpg?v=1778070919,FALSE,Sabrina | MALOW London,Strappy stiletto sandal with diamanté ankle detail,gold; silver; black,Apparel & Accessories > Shoes,Female,Adult (13+ years old),,,,,,,,,,
,sabrina,,,,,,,,SABRINA-SILVER-3,,,3,,,silver,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/SABRINA_SILVER_copy-5f45db1b-1757-4e98-8bea-d6b4b1c5abe6.jpg?v=1778070921,FALSE,,,,,,,,,,,,,,,,
,sabrina,,,,,,,,SABRINA-BLACK-3,,,3,,,black,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/SABRINA_BLACK_copy-a81f4bee-8fb6-4c22-9e86-2250189eaa0f.jpg?v=1778070917,FALSE,,,,,,,,,,,,,,,,
,sabrina,,,,,,,,SABRINA-GOLD-4,,,4,,,gold,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/SABRINA_GOLD_copy-6f1412a8-06d7-4851-842e-f393e9e39346.jpg?v=1778070919,FALSE,,,,,,,,,,,,,,,,
,sabrina,,,,,,,,SABRINA-SILVER-4,,,4,,,silver,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/SABRINA_SILVER_copy-5f45db1b-1757-4e98-8bea-d6b4b1c5abe6.jpg?v=1778070921,FALSE,,,,,,,,,,,,,,,,
,sabrina,,,,,,,,SABRINA-BLACK-4,,,4,,,black,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/SABRINA_BLACK_copy-a81f4bee-8fb6-4c22-9e86-2250189eaa0f.jpg?v=1778070917,FALSE,,,,,,,,,,,,,,,,
,sabrina,,,,,,,,SABRINA-GOLD-5,,,5,,,gold,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/SABRINA_GOLD_copy-6f1412a8-06d7-4851-842e-f393e9e39346.jpg?v=1778070919,FALSE,,,,,,,,,,,,,,,,
,sabrina,,,,,,,,SABRINA-SILVER-5,,,5,,,silver,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/SABRINA_SILVER_copy-5f45db1b-1757-4e98-8bea-d6b4b1c5abe6.jpg?v=1778070921,FALSE,,,,,,,,,,,,,,,,
,sabrina,,,,,,,,SABRINA-BLACK-5,,,5,,,black,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/SABRINA_BLACK_copy-a81f4bee-8fb6-4c22-9e86-2250189eaa0f.jpg?v=1778070917,FALSE,,,,,,,,,,,,,,,,
,sabrina,,,,,,,,SABRINA-GOLD-6,,,6,,,gold,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/SABRINA_GOLD_copy-6f1412a8-06d7-4851-842e-f393e9e39346.jpg?v=1778070919,FALSE,,,,,,,,,,,,,,,,
,sabrina,,,,,,,,SABRINA-SILVER-6,,,6,,,silver,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/SABRINA_SILVER_copy-5f45db1b-1757-4e98-8bea-d6b4b1c5abe6.jpg?v=1778070921,FALSE,,,,,,,,,,,,,,,,
,sabrina,,,,,,,,SABRINA-BLACK-6,,,6,,,black,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/SABRINA_BLACK_copy-a81f4bee-8fb6-4c22-9e86-2250189eaa0f.jpg?v=1778070917,FALSE,,,,,,,,,,,,,,,,
,sabrina,,,,,,,,SABRINA-GOLD-7,,,7,,,gold,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/SABRINA_GOLD_copy-6f1412a8-06d7-4851-842e-f393e9e39346.jpg?v=1778070919,FALSE,,,,,,,,,,,,,,,,
,sabrina,,,,,,,,SABRINA-SILVER-7,,,7,,,silver,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/SABRINA_SILVER_copy-5f45db1b-1757-4e98-8bea-d6b4b1c5abe6.jpg?v=1778070921,FALSE,,,,,,,,,,,,,,,,
,sabrina,,,,,,,,SABRINA-BLACK-7,,,7,,,black,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/SABRINA_BLACK_copy-a81f4bee-8fb6-4c22-9e86-2250189eaa0f.jpg?v=1778070917,FALSE,,,,,,,,,,,,,,,,
,sabrina,,,,,,,,SABRINA-GOLD-8,,,8,,,gold,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/SABRINA_GOLD_copy-6f1412a8-06d7-4851-842e-f393e9e39346.jpg?v=1778070919,FALSE,,,,,,,,,,,,,,,,
,sabrina,,,,,,,,SABRINA-SILVER-8,,,8,,,silver,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/SABRINA_SILVER_copy-5f45db1b-1757-4e98-8bea-d6b4b1c5abe6.jpg?v=1778070921,FALSE,,,,,,,,,,,,,,,,
,sabrina,,,,,,,,SABRINA-BLACK-8,,,8,,,black,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/SABRINA_BLACK_copy-a81f4bee-8fb6-4c22-9e86-2250189eaa0f.jpg?v=1778070917,FALSE,,,,,,,,,,,,,,,,
,sabrina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/SABRINA_GOLD_PU-HEEL_copy-840d9573-3758-4fc6-8fc5-5497cfbbc8c1.jpg?v=1778070918,2,gold,,,,,,,,,,,,,,,,,,
,sabrina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/SABRINA_GOLD_PU-FRONT_copy-be066a3c-3970-4366-bbec-608749e4d37a.jpg?v=1778070918,3,gold,,,,,,,,,,,,,,,,,,
,sabrina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/SABRINA_GOLD_PU-ABOVE_copy-1c0ac9d0-b4c4-4800-ab16-e1578451626e.jpg?v=1778070918,4,gold,,,,,,,,,,,,,,,,,,
,sabrina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/SABRINA_GOLD_PU-SIDE_copy-c68445c5-e79e-4502-b735-bcf41b745ec6.jpg?v=1778070918,5,gold,,,,,,,,,,,,,,,,,,
,sabrina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/SABRINA_GOLD_PU-INSTEP_copy-36d014c5-2212-41ea-a084-362499dbb2ed.jpg?v=1778070918,6,gold,,,,,,,,,,,,,,,,,,
,sabrina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/SABRINA_GOLD_PU-SOLE_copy-5a325022-ab5a-4dde-959e-a21f09cfb720.jpg?v=1778070919,7,gold,,,,,,,,,,,,,,,,,,
,sabrina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/SABRINA_SILVER_PU-HEEL_copy-d64c40ec-f3dc-4be9-b786-be175fb33380.jpg?v=1778070919,8,silver,,,,,,,,,,,,,,,,,,
,sabrina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/SABRINA_SILVER_PU-FRONT_copy-b4bd8d92-7098-4224-9db2-3e6bc168c572.jpg?v=1778070919,9,silver,,,,,,,,,,,,,,,,,,
,sabrina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/SABRINA_SILVER_PU-ABOVE_copy-98c20585-3fda-42ed-a558-fbdf1754c4c0.jpg?v=1778070919,10,silver,,,,,,,,,,,,,,,,,,
,sabrina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/SABRINA_SILVER_PU-SIDE_copy-c48a25e8-920e-44dd-b7d9-a2de37d3fde4.jpg?v=1778070920,11,silver,,,,,,,,,,,,,,,,,,
,sabrina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/SABRINA_SILVER_PU-INSTEP_copy-fd557746-f806-4a66-b066-f7d38caca0df.jpg?v=1778070920,12,silver,,,,,,,,,,,,,,,,,,
,sabrina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/SABRINA_SILVER_PU-SOLE_copy-a920499a-53c0-49ad-8b75-4509044af344.jpg?v=1778070920,13,silver,,,,,,,,,,,,,,,,,,
,sabrina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/SABRINA_BLACK_PU-HEEL_copy-07528dd4-b07e-46dc-9205-f3f4b1dc1aa1.jpg?v=1778070917,14,black,,,,,,,,,,,,,,,,,,
,sabrina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/SABRINA_BLACK_PU-SIDE_copy-e536d71f-68df-4b60-8208-a234f333d474.jpg?v=1778070917,15,black,,,,,,,,,,,,,,,,,,
,sabrina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/SABRINA_BLACK_PU-INSTEP_copy-4b97f685-a0e1-4063-84c2-6e266562f3b8.jpg?v=1778070917,16,black,,,,,,,,,,,,,,,,,,
,sabrina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/SABRINA_BLACK_PU-ABOVE_copy-cf87fd56-50ce-425c-b969-a3ea83d16f69.jpg?v=1778070916,17,black,,,,,,,,,,,,,,,,,,
,sabrina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/SABRINA_BLACK_PU-SOLE_copy-a2582904-1668-421e-9412-acddf0b4be27.jpg?v=1778070917,18,black,,,,,,,,,,,,,,,,,,
Molly,molly,"<p>Experience luxurious comfort with every step in Malow heels. Created with an ultra-padded footbed, gentle arch support and super soft materials, they will ensure you look and feel fabulous from day to night. This elegant sandal features super-soft crossover front straps and a tall, block heel for a refined silhouette. The slim ankle strap and buckle fastening offers a secure, adjustable fit, while the cushioned footbed ensures added comfort. Perfect for weddings, parties, or special occasions, it brings a delicate, feminine touch to any look.</p><ul><li>Extra thick memory foam footbed</li><li>Built-in gentle arch support</li><li>Super soft vegan upper &amp; lining</li><li>Signature pink sole with branded metal tab</li><li>Heel height approx. 8.5 cm</li></ul>",MALOW London,Apparel & Accessories > Shoes,Women's footwear,wedding,TRUE,Active,MOLLY-CREAM-3,,UK size,3,,Color,cream,product.metafields.shopify.color-pattern,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/MOLLY_CREAM_copy-054aa14f-ba74-43e3-a39c-9e8b3451a488.jpg?v=1778070904,1,cream,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/MOLLY_CREAM_copy-054aa14f-ba74-43e3-a39c-9e8b3451a488.jpg?v=1778070904,FALSE,Molly | MALOW London,Twist-front block heel sandal in four colours,cream; black; pink; mocha,Apparel & Accessories > Shoes,Female,Adult (13+ years old),,,,,,,,,,
,molly,,,,,,,,MOLLY-BLACK-3,,,3,,,black,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/MOLLY_BLACK_copy-830eb1cc-8b32-4bd3-a651-6cb88be2457d.jpg?v=1778070903,FALSE,,,,,,,,,,,,,,,,
,molly,,,,,,,,MOLLY-PINK-3,,,3,,,pink,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/MOLLY_PINK_copy-869f9dc7-67f6-4250-b575-7640c1fa646f.jpg?v=1778070906,FALSE,,,,,,,,,,,,,,,,
,molly,,,,,,,,MOLLY-MOCHA-3,,,3,,,mocha,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0980/9883/9879/files/MOLLY_MOCHA_copy-b0caa6d8-839a-41ab-b012-bc0cc7169a94.jpg?v=1778070905,FALSE,,,,,,,,,,,,,,,,
